source_row_id,matched_standardizedItemId,confidence,decision,reason
1179,KVI-ELEC-0014,0.8596,match,"The competitor product 'Belkin Surge Protector 6-Outlet 1pcs Hot Deal' matches exactly with the master KVI candidate 'Belkin Surge Protector 6-Outlet 1pcs' in terms of brand (Belkin), model (BSV804), size (1 pcs), and unit (pcs). There are no discrepancies in flavor, size, or variant."
1018,KVI-FMCG-0008,0.8621,match,"The competitor product 'Pep. Cola 1.45L' matches the master KVI candidate 'Pepsi Cola 1.45L' with the same brand 'Pepsi', model 'Original', size 1.45L, and unit 'L'. All identifiers are consistent."
878,KVI-HARD-0009,0.8916,match,"The competitor product 'Scotch-Brite Sponge Multi-Purpose 5pcs' exactly matches the master KVI candidate in terms of brand ('Scotch-Brite'), product name, model ('Heavy'), size (5pcs), and unit (pcs). All identifiers match exactly, confirming a valid match."
1544,KVI-ELEC-0006,0.9022,match,"The competitor product 'แอนเกอร์ Anker PowerLine USB-C 1.8m' matches the master list item 'Anker PowerLine USB-C 1.8m' with exact brand 'Anker', model 'A8187', size quantity '1.8', and unit 'm'."
871,KVI-FMCG-0103,0.95,match,"The competitor product 'Comfort Fbric Softener Pink 600ml BUNDLE' matches the master list item 'Comfort Fabric Softener Pink 600ml'. The brand 'Comfort' is the same, the model 'Pink' matches, and the size is exactly 600ml. The only difference is a minor typo in 'Fbric' which we consider acceptable in this context. Thus, the match is confirmed."
1967,,0.0,no_match,"The competitor product 'Yoga mat 6mm thick blue' does not match with any items from the KVI master list as it describes a different product category (yoga mat vs microfiber cloth or tape) and does not share brand identifiers, model names, or any relevant specifications."
574,KVI-FMCG-0014,1.0,match,"The competitor product 'Fanta Orange 1.25L' matches exactly with the master list entry 'Fanta Orange 1.25L' in terms of brand (Fanta), model (Orange), pack size (1.25), and unit (L). All attributes align perfectly."
1681,KVI-FMCG-0067,0.8816,match,"The competitor product 'Yum Yum Chicken Noodle 60g' matches exactly with the master product 'Yum Yum Chicken Noodle 60g' in terms of brand 'Yum Yum', model 'Chicken', pack size '60g', and unit 'g'."
1837,,0.0,no_match,"The competitor product is a 'Generic phone case clear silicone', which does not match with any items in the master list that contain specific brands and models like 'Samsung Galaxy Buds 2' or 'SanDisk Ultra SD cards'. The descriptions and categories are entirely different."
1998,,0.0,no_match,"The competitor product 'Plastic flower pot 6 inch' does not match any items in the KVI master list. The available candidates are watering cans and sponges, which are different product categories and do not match the specified brand, model, or dimensions."
521,KVI-FMCG-0025,0.95,match,"Comparing competitor product 'Singha Dri. Water 600ML ใหม่!' with master candidate 'Singha Drinking Water 600ml':
1. Brand: 'Singha' matches 'Singha'.
2. Model: 'Water' matches 'Water'.
3. Size: '600ML' vs '600ml' (case insensitive match for size).
4. Unit: The competitor's product specifies 'ML' which is equivalent to 'ml', thus units match.
No discrepancies found; strong likelihood of being the same product."
1819,,0.0,no_match,"The competitor product is a 'keychain 5pcs', while the master list items are all electronic products with '1pcs' pack sizes and include specific brands and models that do not match. There is no similarity in product type or specification."
1834,,0.0,no_match,"The competitor product is a Yoga mat with specifications that do not match any available items in the master KVI list, which contains only 3M microfiber cloths and duct tape. Additionally, the product name, brand, and type do not align with any offerings in the master catalog."
689,KVI-HARD-0015,0.9211,match,"The competitor product 'Ziploc Storage Bag Gallon 15pcs' matches exactly with the master product listing 'Ziploc Storage Bag Gallon 15pcs' in terms of brand ('Ziploc'), model ('Storage'), size (15), and unit ('pcs')."
1991,,0.0,no_match,Filtered by local retrieval layer: Similarity score fell well below minimum structural threshold.
1267,KVI-ELEC-0037,0.85,match,"The competitor product 'Logitech Wir. Mouse 1pcs' matches the master KVI candidate 'Logitech Wireless Mouse 1pcs' based on the same brand 'Logitech', identical model (inferred 'M331' for wireless mouse), exact pack size of 1.0 pcs, and unit as 'pcs'. There are no discrepancies in flavor, size, variant, or unlisted product attributes."
1310,KVI-FMCG-0075,1.0,match,"The competitor product 'เมจิ Miji Fresh Milk 830ml SET 6 ขวด' matches exactly with the master item 'Meiji Fresh Milk 830ml' in terms of brand (Meiji), model (Fresh), size (830ml), and unit (ml). No discrepancies in attributes."
1829,,0.0,no_match,"The competitor product 'Generic phone case clear silicone' does not match any of the KVI master candidates. The brand 'Generic' does not match 'Samsung' or 'SanDisk', and the product type 'phone case' is not comparable to the candidates that are electronic accessories (Galaxy Buds 2 and SD cards)."
1629,KVI-HARD-0010,0.9708,match,"The competitor product '3M Microfiber Cloth Yellow 2pcs' exactly matches the master product '3M Microfiber Cloth Yellow 2pcs' in brand (3M), model (Microfiber), and pack size (2pcs). All identifiers are consistent."
1198,KVI-FMCG-0105,1.0,match,"The competitor product 'Comfort Fabric Softener Pink 3.2L' matches exactly with the master product 'Comfort Fabric Softener Pink 3.2L', with matching brand 'Comfort', model 'Pink', pack size 3.2, and unit 'L'."
1793,,0.0,no_match,The competitor product (Plastic flower pot 6 inch) does not match any items in the master list as there are no entries for flower pots and the available candidates are all watering cans or unrelated products.
893,KVI-FMCG-0097,1.0,match,"The competitor product 'Nivea Body Lotion Whitening 100ml' matches exactly with the master KVI candidate 'Nivea Body Lotion Whitening 100ml'. Both have the same brand 'Nivea', model 'Whitening', pack size '100ml', and unit 'ml'."
1047,KVI-HARD-0004,0.8,no_match,"The competitor product '3M Duct Tape Silver 50mm BUNDLE' does not match any item in the master list exactly. The competitor item includes 'BUNDLE' which implies a possible variance or differing packaging configuration. Despite the same size and brand, the inclusion of 'BUNDLE' indicates it's a different variant from '3M Duct Tape Silver 50mm'."
1621,KVI-HARD-0016,0.9199,match,"The competitor product 'Ziploc Storage Bag Gallon 38pcs' exactly matches the master entry with ID 'KVI-HARD-0016', including brand 'Ziploc', model 'Storage', and pack size of 38pcs."
817,KVI-FMCG-0044,0.95,match,"The competitor product 'Nescfe Original 240ml' matches exactly with the master KVI candidate 'Nescafe Original 240ml' on all key attributes: Brand identifier matches ('Nescafe'), Model name matches ('Original'), Size quantity matches (240ml), and physical metric units match (ml)."
59,KVI-FMCG-0045,0.95,match,"The competitor product is 'Lay. Classic Salted 28g' which directly matches the master list item 'Lay's Classic Salted 28g'. Both have the same brand 'Lay's', model 'Classic', pack size 28g, and unit 'g'. No differences in flavor or variants."
1034,KVI-FMCG-0034,0.95,match,"The competitor product 'Nestle Pure Life Water 330ml' matches exactly with the KVI master list entry for 'Nestle Pure Life Water 330ml'. Both the brand 'Nestle', model 'Pure Life', size '330ml', and unit 'ml' are identical."
1,KVI-ELEC-0008,0.9117,match,"Brand matches (Anker), model is not provided but product description is consistent (USB-C 20W Charger), size matches (1pcs), unit matches (pcs)."
235,KVI-ELEC-0039,0.792,match,"The competitor product 'Samsung Galaxy Buds 2 1pcs ใหม่!' matches exactly with the master product 'Samsung Galaxy Buds 2 1pcs' in terms of brand (Samsung), model (Buds2), pack size (1.0), and unit (pcs)."
961,KVI-FMCG-0055,1.0,match,"The competitor product 'Pringles Sour Cream 147g' matches exactly with the master item 'Pringles Sour Cream 147g'. The brand is 'Pringles', model is 'Sour Cream', size is 147g, and the unit is 'g', confirming that all identifiers align perfectly."
1462,KVI-FMCG-0025,0.8347,match,"The competitor product 'Singh Singha Drinking Water 600ML' matches the KVI entry 'Singha Drinking Water 600ml' in brand ('Singha'), model ('Water'), size (600ml). The unit of measurement is also consistent (ml) with no variations in flavor or variant."
1559,KVI-FMCG-0082,1.0,match,"The competitor product 'Pantene Shampoo Smooth Silky 170ML BUNDLE' matches exactly with the master item 'Pantene Shampoo Smooth Silky 170ml' in terms of brand ('Pantene'), model ('Smooth'), size (170ml), and unit (ml). The only difference is the word 'BUNDLE', which does not affect the fundamental product attributes."
375,KVI-FMCG-0098,1.0,match,"The competitor product 'นีเวีย Nive Body Lotion Whitening 200ml' matches exactly with the master KVI candidate 'Nivea Body Lotion Whitening 200ml' in brand 'Nivea', model 'Whitening', size '200ml', and unit 'ml'."
950,KVI-ELEC-0020,0.95,match,"The competitor product 'เอเนอร์ไจเซอร์ Energizer Mx AAA 8pcs' matches the master product 'Energizer Max AAA 8pcs' exactly in brand (Energizer), model (Max), pack size (8 pcs), and unit (pcs)."
1030,,0.0,no_match,"The competitor product 'Clo, Disinfecting Wipes 75pcs BIG SALE' uses the brand 'Clo' whereas the master list contains 'Clorox'. Additionally, the product names are not exact matches. Hence, this is not a confirmed match."
1737,KVI-FMCG-0037,0.8718,match,"The competitor product 'M-150 Enrgy Drink 150ML' matches the master list item 'M-150 Energy Drink 150ml' by brand (M-150), model (Original), size (150ml), and unit (ml). There is an exact match on size and brand."
783,KVI-FMCG-0110,0.6884,match,"The competitor product is ""เดทตอล Dettol Antibacterial Liquid 500ml Save 20฿"" which matches the master list item ""Dettol Antibacterial Liquid 500ml"" in terms of brand (Dettol), model (Original), pack size (500ml), and unit (ml). Therefore, it is determined to be a match."
1622,KVI-ELEC-0036,0.9567,match,"The competitor product 'JBL Tune Wireless Earbuds 1pcs' matches exactly with the master item 'JBL Tune Wireless Earbuds 1pcs' in terms of brand 'JBL', model 'TUNE125', pack size of 1.0 pcs, and unit 'pcs'."
1666,KVI-HARD-0005,0.8826,match,"The competitor product 'Stanley Hammer Claw 16oz 1pcs' matches exactly with the master KVI candidate 'Stanley Hammer Claw 16oz 1pcs' in terms of brand 'Stanley', model is consistent with the product category, size/quantity of '16oz 1pcs', and both are in the unit 'pcs'."
1086,KVI-FMCG-0005,0.95,match,"The competitor product 'โค้ก Coc-Cola Original Taste 2L' matches the master list entry 'Coca-Cola Original Taste 2L' on brand ('Coca-Cola'), model ('Classic'), size (2.0 L), and metric unit ('L'). The values are verified to be identical."
629,KVI-FMCG-0088,0.9753,match,"The competitor product 'Sunsilk Shampoo Black Shine 480ML' matches with the master product 'Sunsilk Shampoo Black Shine 480ml' on brand 'Sunsilk', model 'Black', size '480ml', and unit 'ml'."
888,KVI-HARD-0040,0.9691,match,"The competitor product 'Karcher Garden Hose 20m' exactly matches the master product with ID 'KVI-HARD-0040'. Both products have the same brand 'Karcher', the same model, and the size is 20m, ensuring all specified criteria for matching are met."
1836,,0.0,no_match,"The competitor product 'Yoga mat 6mm thick blue' does not match any of the master KVI candidates, which include 3M Microfiber Cloth and Duct Tape products. There is no match in brand, model, or product type."
1828,,0.0,no_match,"The competitor product 'Cooking apron floral pattern' does not match any items from the master list. There are no relevant brand identifiers, model names, sizes, or units that align with the product details provided."
1077,KVI-FMCG-0036,0.939,match,"The competitor product 'Nestle Pure Life Water 1.5L PROMO -10%' has a brand identifier 'Nestle', a model name 'Pure Life', and the pack size of 1.5L matches exactly with the master KVI candidate 'Nestle Pure Life Water 1.5L'. No discrepancies in size, units, or brand."
1994,,0.0,no_match,"The competitor product is a 'DIY craft glue gun mini' and does not match any of the items in the master list, which feature 'Loctite Super Glue' products with different brand identifiers, model names, and sizes."
1936,,0.0,no_match,"The competitor product is a phone case, while all master KVI candidates are electronic accessories (headphones and SD cards). Therefore, they do not match in product type, brand, model, or category."
84,KVI-FMCG-0053,0.9,match,"The competitor product 'Pringles Original 147g' matches exactly with the master product 'Pringles Original 147g' in brand, model name, size (147g), and unit (g)."
